Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Tag 2,Product Tag 3,Product Tag 4,Product Tag 5,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price INR,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Option 3 Name,Variant Option 3 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url,Product Image 6 Url,Product Image 7 Url,Product Image 8 Url
,h6-eco-hoverboard,H6 Eco Hoverboard,,"<p>Free Accessories: Charger and Remote</p>
<p>Bluetooth Connectivity: Seamlessly connect your smartphone or other compatible devices via Bluetooth to the Hoverpro H6 Eco. Play your favorite music through the integrated speakers while cruising around, adding a fun and personalized touch to your ride.</p>
<p>Remote Control Convenience: Effortlessly control your hoverboard’s movement and functions with the included remote. Enjoy the freedom to switch modes, adjust speed, and power on/off your hoverboard at your fingertips.</p>
<p>6.5-inch Tyres for Smooth Rides: Equipped with durable 6.5-inch tyres, this hoverboard ensures stability and smooth maneuverability on various terrains, providing a comfortable and enjoyable riding experience.</p>
<p>Powerful Motors for Performance: The H6 Eco features powerful motors that offer efficient acceleration up to 12km/h, allowing for agile turns, climb inclines up to 20 Degrees, and precise control while riding.</p>
<p>Safety Features: Built with safety as a priority, this hoverboard includes LED lights for enhanced visibility in low-light conditions and a reliable self-balancing mechanism, providing stability and control for riders.</p>
<p>Long-lasting Battery Life: Enjoy extended riding sessions on a single charge, thanks to the long-lasting battery, ensuring hours of continuous fun without interruptions.</p>
<p>Sleek and Lightweight Design: With its sleek design and lightweight construction, the Hoverpro H6 Eco is easily portable and convenient to carry, making it perfect for commuting or leisurely rides. Perfect for all Ages 7+ and up to 70kg Load<br><br></p>
<p>WEIGHT: 9 kg</p>
<p>DIMENSIONS: 65 × 23 × 23 cm</p>
<p>STARTUP BALANCE 2.0: Yes</p>
<p>CONTROL BOARD: Fifth Generation Super Intelligent Control Panel with US based ST Chipsets – Auto Balance</p>
<p>BATTERY: 79.3wh</p>
<p>MOTOR: 150W x 2 Dual Motors</p>
<p>TYRE: 6.5"" Solid Rubber Tubeless Tyre</p>
<p>WARRANTY: 90 Days (Battery Warranty Only)</p>
<p>CHARGING TIME: 2-3 Hours</p>
<p>MAXIMUM SPEED: 12km/h (As per user weight)</p>
<p>MAXIMUM LOAD: 70kg</p>
<p>MINIMUM LOAD: 15kg</p>
<p>BLUETOOTH SPEAKER: Yes Inbuilt</p>
<p>FRONT LEDS: Yes</p>
<p>WHEEL ARCH LED: Yes</p>
<p>BATTERY INDICATOR: Yes</p>
<p>LED WHEEL: Yes</p>
<p>REMOTE: yes</p>
<p>MATERIAL: Internal Metal Frame + ABS Plastic Body Shell</p>
<p>NET WEIGHT: 10kg<br></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-eco-hoverboard/b960e16b-7fb2-46f1-a4b9-7254c42119b3.webp,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,Title: Default Title,,,TRUE,FALSE,9000,,,,,,,,8999,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-eco-hoverboard/23bd9daf-8450-4435-89aa-d28385f31552.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-eco-hoverboard/5cb3cfd4-1b21-4f27-a5d6-6a09e2929d44.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-eco-hoverboard/10e3bdc9-64f5-48cd-bbb1-79aa241dbdeb.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-eco-hoverboard/4bd32e1c-7d13-4ac8-9128-a1402ae0c352.webp,,,,
,h6-hoverboard,H6 HOVERBOARD,,"<p>FREE ACCESSORIES – Free Carry Bag, Charger, and Remote with the Product.</p>
<p>START-UP BALANCE 2.0 – Assists in Balancing the Hoverboard with the 5th GEN Control Board</p>
<p>BLUETOOTH ENABLED – Play Music while riding with a built-in speaker</p>
<p>LED FLASH WHEEL – Attractive-looking LED Wheel Hub Motor with Cool LEDs.</p>
<p>PLUS SPECIAL – Bigger Battery (20% More than H6 Classic) and Lifting Handle and More Motor Power with More Load Taking Capability.</p>
<p>POWERFUL PERFORMANCE – Race up to 15km/h and climb inclines up to 20 Degrees</p>
<p>FOR ALL RIDERS – Perfect for all Ages 7+ and up to 90kg Load<br><br></p>
<p>WEIGHT: 9 KG</p>
<p>DIMENSIONS: 65 × 23 × 23 CM</p>
<p>STARTUP BALANCE 2.0: YES</p>
<p>CONTROL BOARD: FIFTH GENERATION SUPER INTELLIGENT CONTROL PANEL WITH US-BASED ST CHIPSETS – AUTO BALANCE</p>
<p>BATTERY: 108WH 36V WITH QUICK CHARGE 2.0 BATTERY MANAGEMENT SYSTEM</p>
<p>MOTOR: 200W X 2 DUAL MOTORS – DOUBLE TORQUE (100% COPPER)</p>
<p>TYRE: 6.5"" SOLID RUBBER TUBELESS TYRE</p>
<p>CHARGING TIME: QUICK CHARGE 2.0 (1-2 HOURS MAX)</p>
<p>MAXIMUM SPEED: 15KM/H (AS PER USER WEIGHT LOAD)</p>
<p>MAX LOAD CAPACITY: 90KG</p>
<p>MINIMUM LOAD: 15KG</p>
<p>BLUETOOTH: YES (PLAY MUSIC BY CONNECTING WITH ANY BLUETOOTH DEVICE)</p>
<p>FRONT LEDS: YES</p>
<p>REAR LEDS: NO</p>
<p>WHEEL ARCH LEDS: YES</p>
<p>BATTERY INDICATOR: YES</p>
<p>LED WHEEL: YES</p>
<p>REMOTE: YES</p>
<p>BAG: YES</p>
<p>GRADABILITY: 20 DEGREES</p>
<p>MATERIAL: SOLID ALUMINIUM MAIN FRAME + ABS BODY</p>
<p>NET WEIGHT: 11KG</p>
<p>DELIVERY TIME: READY STOCK – SAME DAY QUICK DISPATCH (SHIPPING TIME 2-4 BUSINESS DAYS)</p>
<p>GROUND CLEARANCE: 46MM</p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard/623d75bf-5242-4393-9045-bbbe269b36a6.webp,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,Title: Default Title,,,TRUE,FALSE,0,,,,,,,,10999,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard/bb11c533-6f9f-4147-a6e3-1a299f2b1346.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard/2065de41-c202-4aa8-8563-da73670bbf38.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard/c264ffbc-0ac7-4faf-9c32-5bacc3c8a423.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard/951c32cb-4740-436e-a7ea-708633c3ca94.webp,,,,
,h6-hoverboard-1,H6+ HOVERBOARD,,"<p><br>FREE ACCESSORIES – Free Carry Bag, Handle Attachment, Charger, Protection Kit and Remote with the Product.</p>
<p>START-UP BALANCE 2.0 – Assists in Balancing the Hoverboard with the 5th GEN Control Board</p>
<p>BLUETOOTH ENABLED – Play Music while riding with a built-in speaker</p>
<p>LED FLASH WHEEL – Attractive-looking LED Wheel Hub Motor with Cool LEDs.</p>
<p>PLUS SPECIAL – Bigger Battery (20% More than H6 Classic) and Lifting Handle and More Motor Power with More Load Taking Capability.</p>
<p>POWERFUL PERFORMANCE – Race up to 15km/h and climb inclines up to 20 Degrees</p>
<p>FOR ALL RIDERS – Perfect for all Ages 7+ and up to 90kg Load</p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard-1/84ba4b50-ea4a-4ae6-aaef-d8227b366aca.webp,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,Title: Default Title,,,TRUE,FALSE,9000,,,,,,,,12999,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard-1/84ba4b50-ea4a-4ae6-aaef-d8227b366aca.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard-1/e2e650d3-4897-4d65-bf26-6f90420cb667.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard-1/01f197cb-f887-4db1-9839-73c4aaac6c3a.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard-1/843c429f-02bb-49f1-93e2-0364a272e4b7.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard-1/f5a1ddc7-185a-4e13-9283-a1696289d08d.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h6-hoverboard-1/45d10919-2177-4429-86f8-f44240a42d9c.webp,,
,h8-hoverboard,H8 HOVERBOARD,,"<p>LARGER 8” WHEELS:  Perfect for Riding Indoors and Outdoors.</p>
<p>FREE ACCESSORIES: Free Carry Bag, Charger, Free Protection Kit, and Free Remote</p>
<p>START UP BALANCE 2.0 : Assists in Balancing the Hoverboard with the 5th GEN Control Board</p>
<p>BLUETOOTH ENABLED : Play Music while riding with a built-in speaker</p>
<p>DUAL TONE COLOR : Latest Design with Dual Tone Color finishing.</p>
<p>PREMIUM FEATURES : Bigger Battery (20% More Battery than H6+), Lifting Handle, More Motor Power, and Led wheels</p>
<p>POWERFUL PERFORMANCE : Race up to 18km/h and climb inclines up to 20 Degrees</p>
<p>FOR ALL RIDERS : Perfect for all Ages 7+ and up to 100kg Load<br></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h8-hoverboard/db9b2e6d-2214-4d94-9ebf-8176e1c51c4f.webp,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,9000,,,,,,,,11999,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h8-hoverboard/6516c50f-1a3b-4f2f-8aac-7cad54c894da.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h8-hoverboard/e5ce95b9-bb49-48eb-bfe4-cb38e8886207.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h8-hoverboard/76a980b7-11c6-4237-872e-86956a03c8f5.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h8-hoverboard/7442dfe0-6be1-4912-946b-7ea4bddf2436.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h8-hoverboard/48c2497a-14db-4dd1-8397-be705829fbfc.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h8-hoverboard/8c5c2202-9e2d-4b86-982a-6cf135f78716.webp,,
,h9-hummer-hoverboard,H9 Hummer Hoverboard,,"<p><span><strong>LARGER 8.5” OFF-ROAD WHEELS – </strong>Perfect for Riding Indoors and Outdoors.</span></p>
<p><span><strong>FREE ACCESSORIES –</strong> Free Carry Bag, Charger, Free Protection Kit, and Free Remote</span></p>
<p><span><strong>START UP BALANCE 2.0 –</strong> Assists in Balancing the Hoverboard with the 5th GEN Control Board</span></p>
<p><span><strong>BLUETOOTH ENABLED –</strong> Play Music while riding with a built-in speaker</span></p>
<p><span><strong>PREMIUM FEATURES –</strong> Bigger Battery, Lifting Handle, More Motor Power, and All Terrain Wheels (Wider Wheels)</span></p>
<p><span><strong>POWERFUL PERFORMANCE –</strong> Race up to 18km/h and climb inclines up to 20 Degrees</span></p>
<p><span><strong>FOR ALL RIDERS – </strong>Perfect for all Ages 7+ and up to 100kg Load <br><br></span></p>
<p>WEIGHT: 15 kg</p>
<p>DIMENSIONS: 12 × 18 × 20 cm</p>
<p>STARTUP BALANCE 2.0: YES</p>
<p>CONTROL BOARD: Fifth Generation Super Intelligent Control Panel with US-based ST Chipsets – Auto Balance</p>
<p>BATTERY: 158wh 36V with Quick Charge 2.0 Battery Management System</p>
<p>MOTOR: 300W x 2 Dual Motors – Double Torque (100% Copper)</p>
<p>TYRE: 8.5"" Solid Rubber Tubeless Tyre</p>
<p>WARRANT: 1-year warranty as per warranty details. (please refer to warranty section)</p>
<p>CERTIFICATION: CE Certified</p>
<p>CHARGING TIME: Quick charge 2.0 (1-2 Hours MAX)</p>
<p>MAXIMUM SPEED: 20Km/h (As per user weight load)</p>
<p>MAX LOAD CAPACITY: 100kg</p>
<p>MINIMUM LOAD: 15kg</p>
<p>BLUETOOTH: YES (Play Music by Connecting with any Bluetooth device)</p>
<p>FRONT LEDS: YES (White BIG LEDs Audi Style)</p>
<p>REAR LEDS: YES (Red)</p>
<p>WHEEL ARCH LEDS: NO</p>
<p>BATTERY INDICATOR: YES</p>
<p>REMOTE: YES</p>
<p>GRADEABILITY:20 Degrees</p>
<p>MATERIAL: Solid Aluminium Main Frame + ABS Body</p>
<p>NET WEIGHT: 15kg</p>
<p>DELIVERY TIME: Ready Stock – Same Day Quick Dispatch (Shipping time 2-4 Business Days)</p>
<p>CARRY BAG: Yes</p>
<p><span><br></span></p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h9-hummer-hoverboard/fb8d144a-0ed5-438d-854b-401284ff6e03.webp,,,,,,,,,,,,,ptag_01KBEW1A4NMX879BPJDPVA5XX9,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,19999,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h9-hummer-hoverboard/636c3482-982d-4faf-b2cb-6b9abf34a4f5.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h9-hummer-hoverboard/30559e8f-c534-471d-85fa-303e7f4c25c8.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h9-hummer-hoverboard/8043192c-7a67-435d-bfba-c45157857552.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h9-hummer-hoverboard/bf08d3bf-fd3a-4e0e-8dc7-778b77c2b6c7.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h9-hummer-hoverboard/d1150bd9-7fa1-47cc-a1cd-bbf9f34dd89d.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/h9-hummer-hoverboard/65526b5b-8b68-4920-9e68-20d00a939402.webp,,
,hand-fan-for-kids,Hand Fan For Kids,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Kid’s Hand Pressure Mini Fan Fruit Shape Cute Squeeze Toys/Cool Summer Fan Multicolore </span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids/44d50314-a87e-4f8f-ac79-cdbd79042b35.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,49,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids/74ec910e-e0fa-4289-9994-750a201e33fc.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids/de0d3a3b-231c-4014-a87c-b017434d51a3.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids/5c8d151e-111a-4948-b860-2fe0d45a2c9b.jpg,,,,,
,hand-fan-for-kids-1,Hand Fan For Kids,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Kid’s Hand Pressure Mini Fan Fruit Shape Cute Squeeze Toys/Cool Summer Fan Multicolore </span></li>
</ul>
<p>Compact and lightweight design Manual operation, no batteries required Ideal for on-the-go cooling Portable and convenient to carry </p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/51c17ceb-3391-428a-bd9a-013f0fa0075a.png,,,,,,,,,,,,,,,,,,TRUE,,,Color: orange,,,FALSE,FALSE,0,,,,,,,,49,Color,orange,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/c4783cbb-5e92-4830-a1d3-0210fd215c7b.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/ddbfda2c-3564-4921-aed6-99ffe3285f2e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/52fd893c-a96a-4aa5-b169-ad53871cf598.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/f8fe2d99-e85d-4bf9-b3b9-86352c5dd689.jpg,,,,
,hand-fan-for-kids-1,Hand Fan For Kids,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Kid’s Hand Pressure Mini Fan Fruit Shape Cute Squeeze Toys/Cool Summer Fan Multicolore </span></li>
</ul>
<p>Compact and lightweight design Manual operation, no batteries required Ideal for on-the-go cooling Portable and convenient to carry </p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/51c17ceb-3391-428a-bd9a-013f0fa0075a.png,,,,,,,,,,,,,,,,,,TRUE,,,Color: red,,,FALSE,FALSE,0,,,,,,,,49,Color,red,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/c4783cbb-5e92-4830-a1d3-0210fd215c7b.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/ddbfda2c-3564-4921-aed6-99ffe3285f2e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/52fd893c-a96a-4aa5-b169-ad53871cf598.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/f8fe2d99-e85d-4bf9-b3b9-86352c5dd689.jpg,,,,
,hand-fan-for-kids-1,Hand Fan For Kids,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Kid’s Hand Pressure Mini Fan Fruit Shape Cute Squeeze Toys/Cool Summer Fan Multicolore </span></li>
</ul>
<p>Compact and lightweight design Manual operation, no batteries required Ideal for on-the-go cooling Portable and convenient to carry </p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/51c17ceb-3391-428a-bd9a-013f0fa0075a.png,,,,,,,,,,,,,,,,,,TRUE,,,Color: blue,,,FALSE,FALSE,0,,,,,,,,49,Color,blue,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/c4783cbb-5e92-4830-a1d3-0210fd215c7b.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/ddbfda2c-3564-4921-aed6-99ffe3285f2e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/52fd893c-a96a-4aa5-b169-ad53871cf598.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/f8fe2d99-e85d-4bf9-b3b9-86352c5dd689.jpg,,,,
,hand-fan-for-kids-1,Hand Fan For Kids,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Kid’s Hand Pressure Mini Fan Fruit Shape Cute Squeeze Toys/Cool Summer Fan Multicolore </span></li>
</ul>
<p>Compact and lightweight design Manual operation, no batteries required Ideal for on-the-go cooling Portable and convenient to carry </p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/51c17ceb-3391-428a-bd9a-013f0fa0075a.png,,,,,,,,,,,,,,,,,,TRUE,,,Color: green,,,FALSE,FALSE,0,,,,,,,,49,Color,green,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/c4783cbb-5e92-4830-a1d3-0210fd215c7b.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/ddbfda2c-3564-4921-aed6-99ffe3285f2e.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/52fd893c-a96a-4aa5-b169-ad53871cf598.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/hand-fan-for-kids-1/f8fe2d99-e85d-4bf9-b3b9-86352c5dd689.jpg,,,,
,happy-bus-ride-on,Happy Bus Ride on,,"<ul>
<li>
<strong>Easy Ride: </strong>Perfect for both indoor and outdoor fun, giving your child a sense of freedom and security. With strong wheels and a sturdy body, it’s easy to take wherever you go.</li>
<li>
<strong>Comfortable:</strong>designed for easy on-and-off access, making it convenient for your baby.</li>
<li>
<strong>Safety:</strong>Meets European Standard EN 71 for safety, ensuring your little one enjoys a secure, comfortable ride with an elegant and durable design.</li>
</ul>
<p> </p>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/happy-bus-ride-on/5cf50ac3-4092-4ca1-98a9-6bc367e1e9b4.webp,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,1149,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/happy-bus-ride-on/5cf50ac3-4092-4ca1-98a9-6bc367e1e9b4.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/happy-bus-ride-on/abeaebb5-d05f-4e79-ace8-ea2d92ce83e5.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/happy-bus-ride-on/8440a888-beec-4e7d-8f3d-abefb61dbf1f.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/happy-bus-ride-on/9604b9b8-2c33-44da-9132-7a47af5263a7.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/happy-bus-ride-on/9e7a48ea-5545-4d5c-9182-302bb7d92e6c.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/happy-bus-ride-on/151addee-8656-4669-8cc8-c3b08a7b0b83.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/happy-bus-ride-on/654f4538-057c-4a61-96fb-ac788c931868.webp,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/happy-bus-ride-on/bacbc03a-e61f-4c0b-b9ad-ebd53affa488.webp
,helicopter-toy,Helicopter Toy,,"<ul>
<li>This helicopter toy features dazzling 3D lights and musical sounds, making it the ultimate flight toy for kids. Parents will love how it entertains boys and girls, making it one of the most unique toys for kids available!</li>
<li>360° Rotation &amp; Durability: With 360° rotation and nearly unbreakable design, our helicopter toy ensures endless fun. Made from high-quality ABS plastic, it’s 100% safe for kids. Perfect for those seeking durable flight toys for kids who love adventure!</li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/helicopter-toy/e815bfa3-7c61-4add-9f2d-4ea508a3623a.png,,,,,,,,,,,,,ptag_01KBEW0F3CT0310464P6A4YN29,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,749,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/helicopter-toy/6323dc9d-f761-4cd4-b2b5-cd94f1dce437.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/helicopter-toy/12249a16-2d05-4f4f-b0ac-415976eaf331.png,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/helicopter-toy/9fb19209-eb31-457f-b2ee-1ff1327ff59d.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/helicopter-toy/35660331-2325-458d-a707-ca572c5c7a32.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/helicopter-toy/5aab0717-42e1-430f-914d-124b9c952bd2.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/helicopter-toy/457e861b-2d64-436d-8256-5f94b402c159.png,,
,honda-first-generation-nxs-model-car,Honda First Generation NXS Model Car,,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">【Lots of fun 】The car has a pull-back function. Pull the toy car backwards a certain distance with your hand, then release your hand and the toy car automatically glides forwards a certain distance. The lights can be switched off, the car seat can be moved forwards and the back of the car can be moved forwards.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Quality Material】 This beautiful toy car is made of zinc alloy, plastic and rubber. High quality materials, non-toxic, harmless and free of formaldehyde, will not cause harm to your children.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Realistic sound and light effects】 There are three different sound effects in total. When you open the door and press the front of the car, various sound effects and dazzling light effects are triggered. Come and enjoy parent-child time in endless laughter.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Gift ideas】 This toy car is a Christmas, birthday and first birthday gift for boys or girls aged three and over. Playing with the toy car can develop your baby's hands-on skills, activate your baby's mind and encourage endless discovery and exploration. It is also ideal for car model toy collectors, room decorations and office stress relief toys.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Excellent service】We offer an excellent pre- and after-sales service for the model cars purchased in our shop to make your shopping experience even more enjoyable.</span></li>
</ul>",published,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/honda-first-generation-nxs-model-car/26359a9e-7405-4571-95f9-ed81086ed65a.jpg,,,,,,,,,,,,,,,,,,TRUE,,,Title: Default Title,,,FALSE,FALSE,0,,,,,,,,1149,Title,Default Title,,,,,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/honda-first-generation-nxs-model-car/1046b3ce-e8a1-4460-9403-f578a9a5abe1.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/honda-first-generation-nxs-model-car/cf36d087-fe17-48de-b66d-eada83bbd3b8.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/honda-first-generation-nxs-model-car/27ba1150-a70d-42db-b2c6-53d78a70b5dd.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/honda-first-generation-nxs-model-car/ceae279b-5166-4f9d-9b8f-885ff45adabb.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/honda-first-generation-nxs-model-car/b841cf55-9f3e-4462-9938-794908f839e0.jpg,https://pub-62f3772fc4574eb99c999e9310dfa640.r2.dev/uploads/honda-first-generation-nxs-model-car/6a121b2b-085b-44ae-b74e-8524351f5095.png,,
