Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Short description (product.metafields.custom.short_description),Product Video (product.metafields.custom.video_url),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Audio codecs/formats supported (product.metafields.shopify.audio-codecs-formats-supported),Audio player/recorder features (product.metafields.shopify.audio-player-recorder-features),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Board game features (product.metafields.shopify.board-game-features),Board game mechanics (product.metafields.shopify.board-game-mechanics),Boot type (product.metafields.shopify.boot-type),Carry options (product.metafields.shopify.carry-options),Color (product.metafields.shopify.color-pattern),Condition (product.metafields.shopify.condition),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Construction set theme (product.metafields.shopify.construction-set-theme),Decoration material (product.metafields.shopify.decoration-material),Developmental features (product.metafields.shopify.developmental-features),Dexterity skills (product.metafields.shopify.dexterity-skills),Difficulty level (product.metafields.shopify.difficulty-level),Doll type (product.metafields.shopify.doll-type),Drawing/Painting kit items included (product.metafields.shopify.drawing-painting-kit-items-included),Footwear material (product.metafields.shopify.footwear-material),Game features (product.metafields.shopify.game-features),Gameplay skills (product.metafields.shopify.gameplay-skills),Infant age group (product.metafields.shopify.infant-age-group),Inline skating style (product.metafields.shopify.inline-skating-style),Karaoke modes (product.metafields.shopify.karaoke-modes),Kit construction type (product.metafields.shopify.kit-construction-type),Language (product.metafields.shopify.language),Laser light source (product.metafields.shopify.laser-light-source),Material (product.metafields.shopify.material),Play equipment items included (product.metafields.shopify.play-equipment-items-included),Play vehicle propulsion (product.metafields.shopify.play-vehicle-propulsion),Portability (product.metafields.shopify.portability),Power source (product.metafields.shopify.power-source),Puzzle theme (product.metafields.shopify.puzzle-theme),Recommended age group (product.metafields.shopify.recommended-age-group),Remote technology (product.metafields.shopify.remote-technology),Riding toy propulsion type (product.metafields.shopify.riding-toy-propulsion-type),Scale model material (product.metafields.shopify.scale-model-material),Shell/Frame material (product.metafields.shopify.shell-frame-material),Shoe size (product.metafields.shopify.shoe-size),Skill level (product.metafields.shopify.skill-level),Suitable space (product.metafields.shopify.suitable-space),Target gender (product.metafields.shopify.target-gender),Toy/Game material (product.metafields.shopify.toy-game-material),Toy tool type (product.metafields.shopify.toy-tool-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
porsche-mccann-toy-car,Porsche McCann Toy Car,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">【5"" Model Car】Package Car size: Approx. 6x2.6x2.6in. Package Weight: Approx. 0.36pounds. Suitable for playing. Great for KIDS, BOYS, GIRLS, ADULTS.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Good Quality, Realistic Interior】Toy Car was made of zinc alloy, with plastic parts, rubber tires. Detailed interior and exterior trim.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Opening Doors, Pull Back】The two sides doors of pull back car could be opened. Put the car on the ground, hold down the body and pull it back, the car will drive forward with a pull back force.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Awesome Present】Get the car model for your kid or as a lovely surprise for friends. The toy car model makes for a wonderful present for Christmas or birthdays.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【100% Service】We provides 100% after-sales service satisfaction, returns within 30 days after receipt and 1 year after-sales service.</span></li>
</ul>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Cars,metal car,"",true,Color,orange,product.metafields.shopify.color-pattern,,,,,,,,0.0,,0,deny,manual,1149.00,1765.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Hb430418e56074e4c992e31bc61254f5aN.jpg?v=1761717001,1,"",false,,, Pull Back Vehicles Toy Car and openable door and light and sound.,,,,,,,,,,,,,orange; blue; black,,,,,,,,,,,,,,,,,,,,,,pull-back,,,,all-ages,,,,,,,,,rubber; metal; plastic,,,kg,,,active
porsche-mccann-toy-car,,,,,,,,,blue,,,,,,,,,0.0,,0,deny,manual,1149.00,1765.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Porsche-Macan-S-blue-1-32-RMZ-City-diecast-scale-model-car-collectible-5_2048x2048_4cef06e8-4352-4b78-88f7-6cb3d244f513.webp?v=1761801646,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
porsche-mccann-toy-car,,,,,,,,,black,,,,,,,,,0.0,,0,deny,manual,1149.00,1765.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/H807fa43700404059baacd8561e5d6ea3j.jpg?v=1761801646,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
porsche-mccann-toy-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/Porsche-Macan-S-blue-1-32-RMZ-City-diecast-scale-model-car-collectible-1_2048x2048_b8b668d0-3e13-4220-99ae-49b6a138d36e.webp?v=1761801646,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-32-ram-mammoth-pick-up-model-car,1:32  RAM Mammoth Pick-Up Model Car,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">This 1:32 scale model features fully functional doors, hood, and trunk, along with realistic engine sounds and lights activated by pressing the front wheels. Opening the doors illuminates the front and rear lights, enhancing the authentic experience. The pull-back action allows the car to zoom forward for hours of fun. Made from durable die-cast metal, it's built to last and perfect for collectors and car enthusiasts of all ages.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Ideal for gifting to children or friends, this model car creates cherished memories of thrilling playtime. It's also a wonderful collectible, perfect for displaying in your home or office.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Our model car boasts an intricately detailed interior with exquisite workmanship, including a simulated cab, steering wheel, and dashboard that replicate real car details for a superior experience. The four-door design enhances interactivity, with realistic sound and light effects triggered by pressing the front wheels or opening the doors. Additionally, the pull-back functionality allows the car to slide forward after being pulled back, providing engaging and dynamic play.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Joy Junction is a premium brand dedicated to offering top-quality Educational and Child Development Toys on Amazon. Established in 2023, we have consistently upheld our commitment to delivering high-quality products that inspire and educate. Our vision is to become a beloved household name in the toy industry, known for excellence and reliability. We are deeply grateful to our customers for their unwavering support and trust, which have been instrumental in our growth and success.</span></li>
</ul>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Cars,metal car,"",true,Color,yellow,product.metafields.shopify.color-pattern,,,,,,,,0.0,,0,deny,manual,1149.00,1635.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61VEWzp_mYL._SL1080.jpg?v=1761715063,1,"",false,,,Die-cast Metal Pullback Toy car with Openable Doors & Light Music,,,,,,,,,,,,,yellow; black,,,,,,,,,,,,,,,,,,,,,,pull-back,,,,all-ages,,,,,,,,,metal,,,kg,,,active
1-32-ram-mammoth-pick-up-model-car,,,,,,,,,black,,,,,,,,,0.0,,0,deny,manual,1149.00,1635.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/RamMammoth-1.webp?v=1761715064,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
1-32-ram-mammoth-pick-up-model-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/RamMammoth-5.webp?v=1761715061,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-32-ram-mammoth-pick-up-model-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/s-l1600.webp?v=1761715061,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-32-bugatti-chiron-zinc-alloy-pull-back-car,1:32 Bugatti Chiron zinc Alloy Pull Back Car,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">【High Quality Material and SIZE】:Zinc Alloy + Environmental protection ABS, rubber tire and solid structure. 1:32 Bugatti Chiron SIZE:5.52*2.36*1.38（Inch）</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Sound and light effects】:When you put on the button battery on the bottom,Open the doors or Press the carbody,then it can come with Music and Light.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Strong Pull Back】:Install a strong pull-back device,You can pull back the car,then it can move forwards even without battery.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Collections and decorations】: The car door, hood, trunk can be opened, the interior decoration is very realistic, which is very good for children. It is scaled down and imitated according to the real car, suitable for home office decoration and collectibles.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Best Gifts Toys】:Very suitable as children toys for birthday, Christmas, new year gifts. Also it can be a gift for your boyfriend, friend and colleague.</span></li>
</ul>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Cars,metal car,"",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,1049.00,1635.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61HQCSfZL5S._SL1500.jpg?v=1761713741,1,"",false,,,"Toys with Lights and Music,Decorative,Mini Vehicles Toys",,,,,,,,,,,,,blue; black,,,,,,,,,,,,,,,,,,,,,,pull-back,,,,3-years-or-older,,,,,,,,,plastic; rubber; metal,,,kg,,,active
1-32-bugatti-chiron-zinc-alloy-pull-back-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/71rw0JZ8t_S._SL1500.jpg?v=1761713741,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-32-bugatti-chiron-zinc-alloy-pull-back-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/71cD0SqkAwS._SL1500.jpg?v=1761713741,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-32-bugatti-chiron-zinc-alloy-pull-back-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/71KaurkQQpS._SL1500.jpg?v=1761713741,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-32-bugatti-chiron-zinc-alloy-pull-back-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/71QO5bxg8ZS._SL1500.jpg?v=1761713741,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-32-bugatti-chiron-zinc-alloy-pull-back-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/71rMHwrnNLS._SL1500.jpg?v=1761713741,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mercedes-benz-300s-slr,Mercedes Benz 300s SLR,"<p><span>Features · Scale 1:18 · Realistic Design · Collection Model · Steerable Front Wheels · Opening Doors , Bonnet, Trunk · Working Suspension · Free Rolling Wheels · Made with Metal, Plastic &amp; Rubber Parts · Available with Display Stand · Window Box Included · Official Licensed Product · Excellent decoration for Home/Office · Perfect Product For Gifting · 28cm x 13cm x 10cm</span></p>",Toycker,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Scale Models > Cars,metal car,"",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,1149.00,1765.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61dMYud30NL._SL1500.jpg?v=1761712502,1,"",false,,,"Openable Doors, Hood & Trunk, Sits On A Display Plaque
",,,,,,,,,,,,,,mint-m,,,,,,,,,,,,,,,,preassembled,,,,,,,,,,,,plastic; metal,,,all-levels,,,,,,kg,,,active
mercedes-benz-300s-slr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61GIqJthvtL._SL1500.jpg?v=1761712504,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mercedes-benz-300s-slr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61IHZBV0bSL._SL1500.jpg?v=1761712502,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mercedes-benz-300s-slr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61JSRac7k9L._SL1500.jpg?v=1761712505,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-24-scale-tesla-cybertruck-model,1:24 Scale Tesla Cybertruck Model,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">【Full-Featured Cars】: Enterprise The doors and the hood can be opened; And the press of lots of parts can make the car sound; Both the front and rear of the car are equipped with high brightness LED lights, just like a real super car</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Quality】 -  Enterprise Made of Top quality alloy with some plastic parts, the body feels realistic and the details are exquisite. Also the car resists falling.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Fun ★ Size】 -  Enterprise The car size is roughly 9.1*3.35*3.42 Inch , about the size of an adult's palm, easy to carry with a nice package .Pull Back Cars]: No battery, just pull back to work, easy to operate, don't worry about it no working; Speed is not fast enough to prevent a child from falling</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Suitable For Birthday and Christmas Gifts】: Enterprise The sound of model will sound like an engine sound, there is no doubt that the cool car model will attract children's attention. Perfect gifts for kids</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Suitable For Birthday and Christmas Gifts】: Enterprise The sound of model will sound like an engine sound, there is no doubt that the cool car model will attract children's attention. Perfect gifts for kids</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">【Looks】 : Enterprise Original Cars Look &amp; 4x4 four Wheel Drive. Doors can be opened.</span></li>
</ul>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Cars,metal car,"",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,1849.00,2800.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/41f2rV12LAL.jpg?v=1761648088,1,Two futuristic vehicle models on a white background,false,,," Sound and Light, Alloy Diecast Toys",,,,,,,,,,,,,gray; silver; black,,,,,,,,,,,,,,,,,,,,,,pull-back,,,,3-years-or-older,,,,,,,,,metal; plastic,,,kg,,,active
1-24-scale-tesla-cybertruck-model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/6135ksk0nUL._SL1000.jpg?v=1761648066,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-24-scale-tesla-cybertruck-model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61bDEqi2mhL._SL1000.jpg?v=1761648066,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-24-scale-tesla-cybertruck-model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61LnI2kghVL._SL1000.jpg?v=1761648066,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-24-scale-tesla-cybertruck-model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/71hf3nHG_3L._SL1000.jpg?v=1761648066,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-24-audi-a8-die-cast-model-car,1:24 Audi A8 Die-Cast Model Car,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ Realistic Die-Cast Audi A8 Design – This 1:24 scale model replicates the sleek and premium look of the iconic Audi A8 sedan. Detailed headlights, rims, and logo branding offer authenticity for collectors and young auto lovers.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ Durable Alloy Metal Body – Made with high-quality die-cast alloy and durable plastic parts, the Audi A8 model car is built to last. The robust construction ensures long-term play and display for kids and collectors alike.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ Interactive Light &amp; Sound Features – Designed to enhance playtime fun, the car includes built-in lights and realistic engine sounds. Simply press down to activate, adding excitement for imaginative play and display setups.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ Openable Doors &amp; Pull Back Action – Both front doors can be opened manually to reveal a detailed interior. Equipped with pull-back function, just pull it backward and release for a smooth, self-propelled zoom forward.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">➤ Ideal Gift for Kids &amp; Collectors – Whether for birthdays, holidays, or car model enthusiasts, this Audi A8 diecast car makes a thoughtful and impressive gift. Suitable for kids aged 3+ and hobbyists who love miniature collectibles.</span></li>
</ul>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Cars,metal car,"",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,1799.00,2995.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/51GXZyUca4L._SL1200.jpg?v=1761645924,1,"",false,,,,,,,,,,,,,,,,black; gray; silver,,,,,,,,,,,,,,,,,,,,,,pull-back,,,,3-years-or-older,,,,,,,,,plastic; metal,,,kg,,,active
1-24-audi-a8-die-cast-model-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/51uLFxVOowL._SL1200.jpg?v=1761645925,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-24-audi-a8-die-cast-model-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61VsMPFXXxL._SL1200.jpg?v=1761645925,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-24-audi-a8-die-cast-model-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/51bQ2pYYsXL._SL1200.jpg?v=1761645924,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-24-audi-a8-die-cast-model-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61eQgDaqcyL._SL1200.jpg?v=1761645925,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-24-audi-a8-die-cast-model-car,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61W84c_hDRL._SL1200.jpg?v=1761645924,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi-rs6-metal-alloy-model,Audi Rs6 Metal Alloy Model,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">🚘【MATERIALS】: Made of high-quality materials, these cars are durable, safe, non-toxic and lead-free toys. Can be moved. You can trust the quality and use it safely without worrying about your child ’s safety.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">🚘【PREMIUM QUALITY】: This stunning toy car with open doors is made with alloy and ABS, heavy-duty and durable materials that will pass the test of time. The rubber tiles have a real and solid structure for more sturdiness.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">🚘【SPECIAL FEATURES】: This collectible toy car has special lighting and music effects that all kids will love. It provides a realistic engine sound and dazzling lights for a real experience. This scale model car has a pullback system that allows it to catch great speeds.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">🚘【COLLECTIBLE PIECE】: Our authentic car model is not just a great toy for kids but it can also be part of your car model collection. The precise detailing and premium finishing touches make this Model Replica a must-have in your toy car display.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">🚘【Suitable For Birthday and Christmas Gifts】:The sound of model will sound like an engine sound, there is no doubt that the cool car model will attract children's attention. Perfect gifts for kids</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">🚘【Types】: Diecast cars cover a wide range of vehicles, from classic cars to modern sports cars, trucks, motorcycles, and even fictional vehicles from movies and TV shows.</span></li>
</ul>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Cars,metal car,"",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,1149.00,1765.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/exclusive-alloy-metal-pull-back-die-cast-car-1-24-big-audi-rs6-original-imagx3geqed5qexg.webp?v=1761643187,1,"",false,,,Diecast Metal Alloy Model with Audio Light Pull Back Feature,,,,,,,,,,,,,black; gray; silver; red,,,,,,,,,,,,,,,,,,,,,,pull-back,,,,3-years-or-older,,,,,,,,,plastic; metal,,,kg,,,active
audi-rs6-metal-alloy-model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/51uzhw-ggZL.jpg?v=1761643322,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi-rs6-metal-alloy-model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61-6IqwVQCL._SL1178.jpg?v=1761643322,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi-rs6-metal-alloy-model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61oopt0L0_L.jpg?v=1761643186,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi-rs6-metal-alloy-model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/61yAAkvhyIL.jpg?v=1761643186,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
audi-rs6-metal-alloy-model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/51gFTtjDBQL._SL1000.jpg?v=1761643187,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
udi-r8-lms-gt3-silver-1-24-diecast,udi R8 LMS GT3 1:24 Diecast,"<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">The material used in this kids car is of top quality and is used to give it absolutely clear finish.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Beautiful car model toys, pull back car is very easy to use 1 year old children use. Made of Fine Metal. The Material of the car is used to give it absolutely clear finish.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">No battery, just pull back to work, easy to operate, don't worry about it no working; Speed is not fast enough to prevent a child from falling.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">[Suitable For Birthday and Christmas Gifts]: Exquisite packaging display stand + display box packaging, can be directly applied to gifts for 2 to 7 years old.</span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Perfect Gifts for boys and collectors. This one could be a best piece to stay at your workplace table moreover.</span></li>
</ul>",Toycker,Toys & Games > Toys > Play Vehicles > Toy Cars,metal car,"",true,Color,silver,product.metafields.shopify.color-pattern,,,,,,,,0.0,,0,deny,manual,949.00,1385.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/41onmn2VwiL-768x768.jpg?v=1761642660,1,"",false,,,"Openable Doors, Light Sound",,,,,,,,,,,,,silver; black; red,,,,,,,,,,,,,,,,,,,,,,pull-back,,,,3-years-or-older; 2-years-or-older; 1-year-or-older; 5-years-or-older; 7-years-or-older; 6-years-or-older; 4-years-or-older,,,,,,,,,metal,,,kg,,,active
udi-r8-lms-gt3-silver-1-24-diecast,,,,,,,,,black,,,,,,,,,0.0,,0,deny,manual,949.00,1385.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/JL24018audir8_AudiR8_Front_1500x_4021d33c-960e-4e3a-9e37-84c7b21f611a.webp?v=1761642660,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
udi-r8-lms-gt3-silver-1-24-diecast,,,,,,,,,red,,,,,,,,,0.0,,0,deny,manual,949.00,1385.00,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0935/2269/0412/files/JL24018audir8_AudiR8_back_1500x_e927fd46-a8c3-42d3-becb-74773a1f0dfc.webp?v=1761642660,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
udi-r8-lms-gt3-silver-1-24-diecast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/JL24018audir8_AudiR8_OpenDoors_1500x_e834dc7f-ad85-4680-8c99-999906bc5f2f.webp?v=1761642660,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
udi-r8-lms-gt3-silver-1-24-diecast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0935/2269/0412/files/JL24018_AudiR8LMSGT3_Pkg_Front_1500x_361f8a2c-36c1-49fb-b358-e5cc34dfedc2.webp?v=1761642660,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
